,CouncilDistrictCode,DataYear,ENERGYSTARScore,Electricity(kBtu),Electricity(kWh),GHGEmissionsIntensity,LargestPropertyUseTypeGFA,Latitude,Longitude,NaturalGas(kBtu),NaturalGas(therms),NumberofBuildings,NumberofFloors,OSEBuildingID,PropertyGFABuilding(s),PropertyGFAParking,PropertyGFATotal,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SteamUse(kBtu),TotalGHGEmissions,YearBuilt,ZipCode
1162,6.0,2016.0,98.0,264984.0,77662.5,2.05,10155.0,47.65115,-122.35023999999999,756812.0,7568.120605,1.0,2.0,21129.0,20516.0,,20516.0,56.29999924,61.09999847,1021796.625,1109483.125,89.59999847,93.30000305,,42.04,1911.0,98103.0
1163,6.0,2016.0,88.0,1215156.0,356141.9063,0.31,22218.0,47.65019,-122.35013000000001,,,1.0,3.0,21133.0,27480.0,,27480.0,39.29999924,39.29999924,1215156.25,1215156.25,123.5,123.5,,8.47,1906.0,98103.0
1164,6.0,2016.0,93.0,3588719.0,1051793.25,0.11,119585.0,47.64985,-122.35046000000001,,,1.0,6.0,21134.0,225145.0,,225145.0,30.0,30.60000038,3588718.75,3665152.0,94.19999695,96.19999695,,25.02,2002.0,98103.0
1165,6.0,2016.0,95.0,1436548.0,421028.0,0.65,40313.0,47.65061,-122.35158999999999,382320.0,3823.1999509999996,1.0,1.0,21138.0,46958.0,,46958.0,38.70000076,38.70000076,1818867.875,1818867.875,104.5999985,104.5999985,,30.32,1947.0,98103.0
1166,6.0,2016.0,5.0,784585.0,229948.7031,2.51,26532.0,47.65214,-122.35600000000001,1149639.0,11496.3916,1.0,1.0,21140.0,26532.0,,26532.0,72.90000153,85.19999695,1934224.25,2261229.0,138.3999939,148.1000061,,66.53,1984.0,98103.0
1167,6.0,2016.0,,458439.0,134360.7969,0.42,19600.0,47.65186,-122.35531,117966.0,1179.660034,1.0,2.0,21141.0,22388.0,,22388.0,25.70000076,27.0,576405.125,605182.6875,69.80000305,71.19999695,,9.46,1981.0,98103.0
1168,6.0,2016.0,,1918002.0,562134.3125,2.39,30730.0,47.651379999999996,-122.35565,1132453.0,11324.52832,1.0,1.0,21142.0,30730.0,,30730.0,99.30000305,106.40000149999999,3050455.25,3269018.5,234.6999969,242.10000609999997,,73.52,1969.0,98103.0
1169,6.0,2016.0,47.0,2104103.0,616677.375,0.52,36839.0,47.65297,-122.35838999999999,69040.0,690.4000244,1.0,2.0,21145.0,35600.0,,35600.0,59.0,59.59999847,2173143.75,2195095.5,181.3000031,181.8999939,,18.34,1986.0,98107.0
1170,7.0,2016.0,91.0,508326.0,148981.9063,1.21,22625.0,47.649359999999994,-122.35836,450472.0,4504.719727000001,1.0,4.0,21149.0,22625.0,,22625.0,42.40000153,45.90000153,958798.3125,1038011.188,91.5,98.5,,27.47,2004.0,98119.0
1171,7.0,2016.0,81.0,286965.0,84104.70313,1.33,57200.0,47.64905,-122.36055,1512699.0,15126.9873,1.0,3.0,21150.0,62000.0,,62000.0,28.89999962,34.70000076,1799664.125,2158433.5,40.0,46.09999847,,82.34,1949.0,98119.0
1172,7.0,2016.0,82.0,776249.0,227505.5,0.23,23600.0,47.64805,-122.35533999999998,,,1.0,2.0,21172.0,23600.0,,23600.0,32.90000153,35.59999847,776248.6875,839316.3125,103.3000031,111.6999969,,5.41,1981.0,98109.0
1173,7.0,2016.0,,1033503.0,302902.4063,1.05,19380.0,47.64848,-122.35588999999999,706190.0,7061.899901999999,1.0,4.0,21175.0,42705.0,,42705.0,56.59999847,56.59999847,1739693.25,1739693.25,129.6000061,129.6000061,,44.71,1991.0,98119.0
1174,7.0,2016.0,43.0,2303732.0,675185.375,0.4,40067.0,47.64976,-122.35683999999999,,,1.0,3.0,21177.0,40067.0,,40067.0,57.5,57.5,2303732.75,2303732.75,180.5,180.5,,16.06,1986.0,98109.0
1175,7.0,2016.0,67.0,1074989.0,315061.1875,0.28,26419.0,47.64976,-122.35683999999999,,,1.0,3.0,21178.0,19497.0,6922.0,26419.0,40.70000076,40.70000076,1074989.0,1074989.0,127.8000031,127.8000031,,7.49,1989.0,98109.0
1176,7.0,2016.0,54.0,1174674.0,344277.3125,0.94,25262.0,47.64976,-122.35683999999999,294882.0,2948.820068,1.0,3.0,21179.0,25262.0,,25262.0,58.20000076,59.70000076,1469556.25,1508578.25,158.3000031,159.8999939,,23.85,1979.0,98109.0
1177,6.0,2016.0,,4788878.0,1403539.875,0.72,38723.0,47.64975,-122.35288999999999,89080.0,890.7999877999998,,3.0,21180.0,53103.0,,53103.0,126.0,126.0,4877959.0,4879644.0,390.7000122,390.7999878,,38.12,1996.0,98103.0
1178,7.0,2016.0,57.0,1619177.0,474553.5938,0.33,32739.0,47.64901,-122.35516000000001,,,1.0,3.0,21181.0,34106.0,,34106.0,49.5,54.5,1619177.125,1785202.125,155.3000031,171.1999969,,11.29,1980.0,98109.0
1179,7.0,2016.0,29.0,2313979.0,678188.3125,0.47,34545.0,47.64934,-122.35592,,,1.0,3.0,21182.0,34545.0,,34545.0,67.0,67.0,2313978.75,2313978.75,210.3000031,210.3000031,,16.13,1980.0,98109.0
1180,7.0,2016.0,86.0,2782066.0,815377.0,0.28,70296.0,47.64865,-122.35435,,,1.0,3.0,21183.0,70296.0,,70296.0,39.59999847,42.90000153,2782066.5,3018885.75,124.3000031,134.8000031,,19.39,1980.0,98109.0
1181,7.0,2016.0,77.0,1217509.0,356831.5,0.3,27838.0,47.599790000000006,-122.33339,,,1.0,4.0,25660.0,27838.0,,27838.0,43.70000076,45.40000153,1217509.125,1265151.625,137.3000031,142.6999969,,8.49,1902.0,98104.0
1182,1.0,2016.0,,1486130.0,435559.9063,1.06,35300.0,47.55105,-122.34695,370100.0,3700.999512,2.0,2.0,21192.0,28368.0,,28368.0,41.5,43.20000076,1856230.625,1931830.75,113.09999850000001,114.8000031,,30.02,1971.0,98106.0
1183,7.0,2016.0,76.0,4103027.0,1202528.375,0.15,130247.0,47.632909999999995,-122.34513000000001,,,8.0,4.0,21196.0,153006.0,32397.0,185403.0,31.5,33.29999924,4103027.5,4332793.5,98.90000153,104.5,,28.6,1988.0,98109.0
1184,7.0,2016.0,,1693477.0,496329.5938,3.18,104426.0,47.60892,-122.32896000000001,,,1.0,11.0,21372.0,105776.0,,105776.0,55.79999924,59.79999924,5902943.0,6326284.5,98.09999847,103.0,4209466.0,336.73,1928.0,98101.0
1185,7.0,2016.0,80.0,3934921.0,1153259.5,0.25,131732.0,47.63491,-122.34266000000001,104745.0,1047.449951,3.0,6.0,21198.0,131732.0,,131732.0,30.70000076,32.20000076,4039667.0,4237653.5,94.59999847,99.19999695,,32.99,1995.0,98109.0
1186,5.0,2016.0,39.0,1870043.0,548078.375,1.16,57247.0,47.732690000000005,-122.34952,1000871.0,10008.70996,1.0,3.0,21202.0,57247.0,,57247.0,50.09999847,53.0,2870914.75,3031766.25,120.90000149999999,129.1999969,,66.19,1970.0,98133.0
1187,5.0,2016.0,,1791866.0,525165.8125,0.13,54192.0,47.73255,-122.35506000000001,,,1.0,4.0,21203.0,95353.0,,95353.0,29.20000076,29.89999962,1791865.75,1837475.875,91.5,93.90000153,,12.49,2007.0,98133.0
1188,5.0,2016.0,82.0,682632.0,200068.0938,0.15,30940.0,47.72305,-122.34878,,,1.0,3.0,21207.0,30940.0,,30940.0,22.10000038,22.10000038,682632.3125,682632.3125,69.30000305,69.30000305,,4.76,1976.0,98133.0
1189,5.0,2016.0,,3179345.0,931812.6875,1.38,92129.0,47.724709999999995,-122.3412,1975745.0,19757.45117,1.0,2.0,21208.0,92080.0,,92080.0,56.0,58.29999924,5155090.5,5368434.5,130.8999939,133.3000031,,127.1,1964.0,98133.0
1190,5.0,2016.0,86.0,3594445.0,1053471.5,1.26,151444.0,47.72435,-122.34697,3945518.0,39455.18359,1.0,6.0,21210.0,186870.0,,186870.0,46.5,48.40000153,7539963.5,7849797.0,95.19999695,99.30000305,,234.6,2007.0,98133.0
1191,5.0,2016.0,,1187424.0,348014.0938,2.45,20236.0,47.722879999999996,-122.34065,777758.0,7777.580078,1.0,1.0,21212.0,20236.0,,20236.0,97.09999847,103.1999969,1965182.25,2089365.125,224.60000609999997,236.1999969,,49.58,1961.0,98133.0
1192,5.0,2016.0,62.0,1488811.0,436345.5,1.01,27118.0,47.720040000000004,-122.34418000000001,561790.0,5617.898926,1.0,2.0,21213.0,39815.0,,39815.0,51.5,54.20000076,2050600.75,2158188.5,132.1999969,135.1000061,,40.22,1951.0,98133.0
1193,5.0,2016.0,38.0,2980240.0,873458.375,0.23,74125.0,47.73375,-122.34851,,,16.0,3.0,21215.0,89068.0,,89068.0,40.20000076,42.59999847,2980240.5,3155555.75,126.1999969,133.6999969,,20.78,1978.0,98133.0
1194,5.0,2016.0,,2280352.0,668333.0,0.62,25557.0,47.72299,-122.34293000000001,,,1.0,4.0,21216.0,25557.0,,25557.0,89.19999695,89.19999695,2280352.5,2280352.5,280.2000122,280.2000122,,15.9,1970.0,98133.0
1195,5.0,2016.0,,881662.0,258400.2969,4.55,16243.0,47.721340000000005,-122.34102,2195151.0,21951.51367,1.0,2.0,21218.0,26994.0,,26994.0,114.0,123.0,3076813.25,3320817.0,187.8999939,197.3999939,,122.73,1958.0,98133.0
1196,5.0,2016.0,73.0,1485946.0,435505.8125,0.22,48112.0,47.72183,-122.34328000000001,,,1.0,1.0,21219.0,48112.0,,48112.0,30.89999962,30.39999962,1485945.875,1463960.0,97.0,95.5,,10.36,1972.0,98133.0
1197,5.0,2016.0,,678411.0,198830.9063,1.57,19050.0,47.72065,-122.34318,529618.0,5296.180176,1.0,1.0,21221.0,20909.0,,20909.0,63.40000153,68.09999847,1208029.25,1296995.0,141.0,145.8999939,,32.86,2009.0,98133.0
1198,5.0,2016.0,27.0,1772188.0,519398.6875,0.29,26275.0,47.73387,-122.34722,,,1.0,2.0,21226.0,26275.0,16518.0,42793.0,67.40000153,71.19999695,1772188.5,1871245.75,211.8000031,223.60000609999997,,12.35,2001.0,98133.0
1199,5.0,2016.0,44.0,3981142.0,1166806.125,2.15,164894.0,47.726440000000004,-122.34923,9190227.0,91902.26563,1.0,7.0,21229.0,240192.0,,240192.0,79.90000153,84.09999847,13171370.0,13863655.0,134.3000031,139.3000031,,515.85,1964.0,98133.0
1200,5.0,2016.0,76.0,1451146.0,425306.5,0.19,60000.0,47.72678,-122.35493000000001,,,1.0,4.0,21231.0,52122.0,,52122.0,24.20000076,25.20000076,1451145.875,1514658.75,75.90000153,79.30000305,,10.12,1989.0,98133.0
1201,5.0,2016.0,,2973668.0,871532.375,3.93,45000.0,47.726440000000004,-122.34338000000001,2938397.0,29383.96875,1.0,2.0,21233.0,45000.0,,45000.0,131.3999939,135.6999969,5912066.0,6104259.5,276.10000610000003,280.5,,176.79,2007.0,98133.0
1202,5.0,2016.0,51.0,1866802.0,547128.375,0.22,59301.0,47.72376,-122.35101999999999,,,1.0,3.0,21234.0,59301.0,,59301.0,31.5,32.90000153,1866802.375,1952345.5,98.80000305,103.4000015,,13.01,1983.0,98133.0
1203,5.0,2016.0,43.0,1148350.0,336562.0,1.41,26115.0,47.72337,-122.34373000000001,541023.0,5410.230469,1.0,1.0,21236.0,26115.0,,26115.0,64.69999695,67.40000153,1689372.625,1760626.0,159.8000031,161.5,,36.74,1998.0,98133.0
1204,5.0,2016.0,95.0,5434634.0,1592800.25,0.66,150540.0,47.72357,-122.34766,2561773.0,25617.73047,1.0,7.0,21238.0,262316.0,,262316.0,37.40000153,39.09999847,7996408.5,8377599.0,92.30000305,96.59999847,,173.94,2006.0,98133.0
1205,4.0,2016.0,78.0,340323.0,99743.0,1.74,30044.0,47.6702,-122.32066,808817.0,8088.169922,1.0,1.0,21239.0,26033.0,,26033.0,38.20000076,44.70000076,1149140.25,1343672.875,63.79999924,72.30000305,,45.33,1949.0,98105.0
1206,4.0,2016.0,,823574.0,241375.7031,1.15,44742.0,47.67179,-122.31781000000001,1003850.0,10038.5,,4.0,21240.0,51326.0,,51326.0,35.59999847,38.70000076,1827424.125,1988159.375,70.90000153,75.5,,59.06,1999.0,98105.0
1207,7.0,2016.0,82.0,822509.0,241063.5938,1.27,49468.0,47.643440000000005,-122.3509,1059007.0,10590.07031,1.0,4.0,21243.0,48660.0,,48660.0,38.0,42.79999924,1881516.125,2115259.0,74.69999695,80.40000153,,61.98,2007.0,98109.0
1208,7.0,2016.0,73.0,2306556.0,676012.875,3.88,46539.0,47.6441,-122.34795,3093493.0,30934.93164,1.0,2.0,21244.0,46539.0,,46539.0,116.0,120.09999850000001,5400049.5,5589312.5,225.39999390000003,232.6999969,,180.38,1970.0,98109.0
1209,7.0,2016.0,98.0,328650.0,96321.79688,1.83,25000.0,47.61294,-122.3441,1181125.0,11811.25,1.0,3.0,21261.0,35520.0,,35520.0,43.09999847,45.70000076,1509775.0,1598280.625,64.90000153,68.19999695,,65.02,1910.0,98121.0
1210,7.0,2016.0,47.0,845812.0,247893.2969,2.67,29796.0,47.612829999999995,-122.34392,1387450.0,13874.5,1.0,4.0,21262.0,29796.0,,29796.0,75.0,77.5,2233262.0,2309752.75,138.0,140.6999969,,79.58,1909.0,98121.0
1211,7.0,2016.0,36.0,761163.0,223084.0938,0.65,14428.0,47.6123,-122.34395,222433.0,2224.330078,1.0,2.0,21265.0,26400.0,,26400.0,45.5,46.90000153,983595.875,1013921.625,121.3000031,121.1999969,,17.12,1920.0,98121.0
1212,7.0,2016.0,98.0,1262255.0,369945.9063,0.23,37853.0,47.61185,-122.3434,,,1.0,3.0,21266.0,38148.0,,38148.0,25.10000038,25.10000038,1262255.75,1262255.75,78.69999695,78.69999695,,8.8,1918.0,98121.0
1213,7.0,2016.0,37.0,1274555.0,373550.5938,0.22,24067.0,47.61098,-122.34161999999999,,,1.0,6.0,21269.0,40950.0,,40950.0,53.0,57.09999847,1274555.0,1373995.5,166.3000031,179.3000031,,8.89,1909.0,98101.0
1214,7.0,2016.0,,249311.0,73068.89844,0.44,14400.0,47.62231,-122.34145,207642.0,2076.419678,1.0,2.0,21270.0,28800.0,,28800.0,15.89999962,18.10000038,456953.0,521523.1875,34.79999924,37.09999847,,12.77,1928.0,98109.0
1215,7.0,2016.0,4.0,1806468.0,529445.375,0.39,31945.0,47.62232,-122.36101000000001,,,1.0,5.0,21278.0,31945.0,,31945.0,56.5,56.5,1806468.0,1806468.0,177.6000061,177.6000061,,12.59,1955.0,98119.0
1216,7.0,2016.0,,591623.0,173394.7031,0.12,20087.0,47.62307,-122.36173000000001,,,1.0,5.0,21279.0,33183.0,,33183.0,26.20000076,27.70000076,591622.8125,624669.8125,82.40000153,87.0,,4.12,1992.0,98119.0
1217,7.0,2016.0,,1620983.0,475082.8125,0.15,50009.0,47.62145,-122.35848999999999,16812.0,168.11999509999998,1.0,6.0,21284.0,50009.0,30583.0,80592.0,32.79999924,33.79999924,1637794.75,1691635.25,102.0999985,105.5,,12.19,2001.0,98119.0
1218,7.0,2016.0,94.0,3763285.0,1102955.75,0.46,162928.0,47.62158,-122.35897,1475655.0,14756.5498,,9.0,21285.0,228675.0,,228675.0,32.20000076,33.90000153,5238940.5,5524926.0,82.0,86.19999695,,104.61,1994.0,98119.0
1219,7.0,2016.0,100.0,1838907.0,538952.875,0.53,91685.0,47.620129999999996,-122.35843,1121252.0,11212.52051,1.0,7.0,21287.0,137324.0,,137324.0,32.29999924,32.70000076,2960159.75,2994941.75,75.80000305,76.19999695,,72.37,2001.0,98119.0
1220,7.0,2016.0,43.0,4480960.0,1313294.375,0.36,52908.0,47.6189,-122.35713,,,1.0,5.0,21290.0,52908.0,33055.0,85963.0,84.69999695,84.69999695,4480961.0,4480961.0,265.8999939,265.8999939,,31.24,1985.0,98109.0
1221,7.0,2016.0,45.0,1793064.0,525516.875,0.14,59352.0,47.62072,-122.35701999999999,26252.0,262.519989,1.0,6.0,21291.0,59352.0,41840.0,101192.0,30.70000076,30.79999924,1819315.875,1829567.875,95.30000305,95.5,,13.89,2004.0,98109.0
1222,7.0,2016.0,,281486.0,82498.70313,0.48,21120.0,47.62279,-122.35708000000001,165392.0,1653.920044,,3.0,21295.0,22200.0,,22200.0,21.20000076,22.89999962,446877.6875,484262.9063,50.09999847,55.0,,10.75,1912.0,98109.0
1223,7.0,2016.0,96.0,1138176.0,333580.3125,0.36,44567.0,47.622820000000004,-122.35784,297554.0,2975.540039,1.0,6.0,21298.0,44567.0,21145.0,65712.0,32.20000076,33.70000076,1435730.0,1500361.25,87.19999695,90.30000305,,23.74,1999.0,98119.0
1224,7.0,2016.0,91.0,463592.0,135871.0,0.92,25800.0,47.62194,-122.35646000000001,386839.0,3868.389893,1.0,3.0,21299.0,25800.0,,25800.0,33.0,34.29999924,850430.875,884586.625,72.19999695,76.30000305,,23.78,1908.0,98109.0
1225,7.0,2016.0,91.0,168186.0,49292.5,1.97,20712.0,47.6206,-122.35581,745316.0,7453.160156,1.0,3.0,21300.0,20712.0,,20712.0,44.09999847,47.59999847,913502.125,985744.375,63.29999924,67.40000153,,40.76,1908.0,98109.0
1226,7.0,2016.0,92.0,774990.0,227136.5,0.76,34680.0,47.60683,-122.33771000000002,394959.0,3949.5898439999996,1.0,4.0,21310.0,34680.0,,34680.0,33.70000076,36.29999924,1169948.875,1259828.25,82.09999847,86.90000153,,26.38,1900.0,98101.0
1227,7.0,2016.0,24.0,1057107.0,309820.3125,3.3,75058.0,47.608670000000004,-122.33265,4530240.0,45302.39844,1.0,3.0,21313.0,40548.0,34510.0,75058.0,74.40000153,82.69999695,5587347.0,6207115.5,107.59999850000001,116.3000031,,247.97,1968.0,98101.0
1228,7.0,2016.0,85.0,2612161.0,765580.6875,0.82,48576.0,47.61159,-122.33601000000002,705990.0,7059.900879000001,1.0,10.0,21314.0,67560.0,,67560.0,49.09999847,51.09999847,3318151.5,3450062.5,132.3999939,138.1000061,,55.71,1923.0,98101.0
1229,7.0,2016.0,,24105.0,7064.899901999999,,25000.0,47.61119,-122.33581000000001,,,1.0,3.0,21315.0,57720.0,,57720.0,1.0,1.0,24105.5,24105.5,3.0,3.0,,0.17,1903.0,98101.0
1230,7.0,2016.0,2.0,1968493.0,576932.375,0.57,16200.0,47.61103,-122.33549,132489.0,1324.889771,1.0,1.0,21317.0,36504.0,,36504.0,129.6999969,132.6000061,2100982.75,2147472.5,390.10000610000003,393.10000610000003,,20.76,1915.0,98101.0
1231,7.0,2016.0,8.0,2998208.0,878724.5,0.59,35200.0,47.61091,-122.33667,,,1.0,6.0,21318.0,35200.0,,35200.0,85.19999695,85.19999695,2998208.25,2998208.25,267.5,267.5,,20.9,1907.0,98101.0
1232,7.0,2016.0,83.0,723240.0,211969.4063,1.35,35840.0,47.609609999999996,-122.33566,815511.0,8155.110352,1.0,5.0,21319.0,35840.0,,35840.0,42.90000153,48.09999847,1538750.625,1724638.75,87.30000305,92.69999695,,48.35,1907.0,98101.0
1233,7.0,2016.0,60.0,1333432.0,390806.5938,0.36,23230.0,47.60985,-122.33527,,,1.0,2.0,21321.0,25920.0,,25920.0,57.40000153,58.40000153,1333432.125,1356947.75,180.1999969,183.3999939,,9.3,1941.0,98101.0
1234,7.0,2016.0,17.0,2121106.0,621660.625,2.41,15609.0,47.60952,-122.33558000000001,,,1.0,4.0,21322.0,30525.0,,30525.0,132.8000031,137.8000031,2883139.0,2991557.25,349.0,355.0,762032.8125,73.61,1928.0,98101.0
1235,7.0,2016.0,81.0,887059.0,259982.0938,0.92,42078.0,47.61029,-122.33932,615011.0,6150.109863000001,1.0,7.0,21325.0,42078.0,,42078.0,35.70000076,37.70000076,1502069.875,1584596.5,81.5,87.0,,38.85,1910.0,98101.0
1236,7.0,2016.0,65.0,631711.0,185143.9063,1.19,30000.0,47.60906,-122.33757,528377.0,5283.770508,1.0,3.0,21326.0,27250.0,,27250.0,38.70000076,41.79999924,1160087.875,1252734.25,84.59999847,90.19999695,,32.47,1907.0,98101.0
1237,7.0,2016.0,,7560588.0,2215881.5,2.06,52284.0,47.61186,-122.32857,915594.0,9155.942383,1.0,4.0,21328.0,49243.0,,49243.0,162.1000061,162.3999939,8476183.0,8491346.0,472.5,472.79998780000005,,101.34,1964.0,98101.0
1238,7.0,2016.0,92.0,527063.0,154473.2031,1.99,37676.0,47.61187,-122.3278,1701021.0,17010.21094,1.0,5.0,21329.0,47154.0,,47154.0,59.09999847,67.0,2228083.75,2525323.5,91.30000305,99.59999847,,94.02,1925.0,98101.0
1239,7.0,2016.0,26.0,530250.0,155407.4063,4.01,31979.0,47.6116,-122.32773999999999,2942584.0,29425.83789,1.0,5.0,21330.0,39895.0,,39895.0,108.59999850000001,123.5,3472834.0,3950569.5,148.6999969,164.3999939,,159.98,1962.0,98101.0
1240,7.0,2016.0,53.0,1122177.0,328891.4063,1.17,55671.0,47.61266,-122.32799999999999,1258029.0,12580.29004,1.0,4.0,21331.0,63681.0,,63681.0,42.79999924,45.29999924,2380206.5,2523586.0,87.0,93.30000305,,74.64,1925.0,98101.0
1241,7.0,2016.0,86.0,1242124.0,364045.8125,0.8,50965.0,47.61242,-122.3277,714315.0,7143.151367,1.0,6.0,21332.0,57930.0,,57930.0,38.40000153,41.29999924,1956439.375,2107226.25,91.19999695,99.5,,46.6,1925.0,98101.0
1242,7.0,2016.0,72.0,2014500.0,590416.1875,0.22,62480.0,47.61255,-122.32712,,,1.0,5.0,21333.0,62480.0,,62480.0,32.20000076,33.79999924,2014500.375,2113912.75,101.1999969,106.1999969,,14.04,1991.0,98121.0
1243,7.0,2016.0,93.0,2195224.0,643383.375,1.91,250883.0,47.611909999999995,-122.32666,8744107.0,87441.07031,1.0,18.0,21335.0,250883.0,,250883.0,43.59999847,48.20000076,10939331.0,12092840.0,64.09999847,68.90000153,,479.7,1962.0,98101.0
1244,3.0,2016.0,,774943.0,227122.7031,3.49,20411.0,47.6097,-122.325,1239533.0,12395.33008,,3.0,21336.0,20411.0,,20411.0,98.69999695,105.09999850000001,2014475.875,2145049.5,183.0,189.6999969,,71.23,1912.0,98104.0
1245,3.0,2016.0,86.0,400697.0,117437.5,0.87,24840.0,47.610479999999995,-122.32418999999999,355160.0,3551.600098,1.0,4.0,21338.0,24840.0,,24840.0,30.39999962,32.20000076,755856.875,799897.8125,65.69999695,70.40000153,,21.66,1905.0,98104.0
1246,3.0,2016.0,50.0,1814550.0,531814.1875,0.6,68148.0,47.61099,-122.32473999999999,1264593.0,12645.92969,1.0,4.0,21339.0,132024.0,,132024.0,45.20000076,48.90000153,3079143.5,3333982.25,103.0999985,111.3000031,,79.81,1997.0,98101.0
1247,3.0,2016.0,,1824054.0,534599.6875,0.15,57534.0,47.61136,-122.32453999999998,,,1.0,5.0,21340.0,82776.0,,82776.0,30.60000038,32.29999924,1824054.5,1922522.25,96.19999695,101.4000015,,12.72,1928.0,98101.0
1248,3.0,2016.0,89.0,2004949.0,587616.875,0.95,70072.0,47.61187,-122.32477,1746468.0,17464.67969,1.0,5.0,21341.0,111954.0,,111954.0,53.5,57.40000153,3751417.0,4020041.0,116.0,124.3000031,,106.73,1993.0,98101.0
1249,3.0,2016.0,1.0,7107388.0,2083056.375,3.43,158076.0,47.61248,-122.32556000000001,12418691.0,124186.9063,1.0,13.0,21344.0,207022.0,,207022.0,123.5,130.3999939,19526080.0,20611792.0,223.6999969,230.89999390000003,,709.11,2000.0,98101.0
1250,3.0,2016.0,74.0,1101060.0,322702.1875,0.9,77246.0,47.61241,-122.32417,1164776.0,11647.75977,1.0,4.0,21345.0,77246.0,,77246.0,29.29999924,31.60000038,2265836.0,2439624.5,60.59999847,66.69999695,,69.54,1916.0,98101.0
1251,3.0,2016.0,76.0,1224642.0,358922.0938,0.2,42331.0,47.61152,-122.32301000000001,,,1.0,5.0,21349.0,42331.0,,42331.0,28.89999962,30.60000038,1224642.5,1293436.625,90.80000305,95.90000153,,8.54,1987.0,98104.0
1252,3.0,2016.0,2.0,1537788.0,450699.8125,2.77,21571.0,47.61065,-122.32125,1408968.0,14089.68457,1.0,2.0,21351.0,20570.0,10285.0,30855.0,136.6000061,145.1000061,2946756.25,3129807.0,292.39999389999997,298.5,,85.55,1962.0,98122.0
1253,3.0,2016.0,90.0,927581.0,271858.3125,1.46,41632.0,47.611940000000004,-122.32177,1901370.0,19013.69922,1.0,3.0,21353.0,73549.0,,73549.0,38.5,43.59999847,2828950.5,3209164.5,66.69999695,72.19999695,,107.45,1910.0,98122.0
1254,3.0,2016.0,40.0,870634.0,255168.0938,0.18,21877.0,47.61266,-122.3232,,,1.0,5.0,21357.0,32870.0,,32870.0,39.79999924,41.59999847,870633.5,910082.875,125.0,130.6000061,,6.07,1998.0,98101.0
1255,3.0,2016.0,,5305454.0,1554939.625,10.1,45780.0,47.60865694,-122.3205368,55262.0,552.6221924,1.0,5.0,21364.0,34380.0,11400.0,45780.0,236.6999969,252.10000609999997,10834087.0,11542708.0,509.0,527.5999756,5473370.5,462.4,1988.0,98122.0
1256,3.0,2016.0,42.0,2998320.0,878757.3125,1.53,50000.0,47.60865416,-122.32059040000001,736988.0,7369.880859000001,,3.0,21365.0,39115.0,,39115.0,74.69999695,76.80000305,3735308.5,3838425.0,203.8000031,205.8999939,,60.04,1963.0,98114.0
1257,7.0,2016.0,,425243.0,124631.6016,1.46,35886.0,47.60901,-122.32994,,,1.0,3.0,21366.0,38038.0,,38038.0,29.5,33.5,1107290.625,1255324.0,57.5,62.79999924,682047.625,55.61,1916.0,98101.0
1258,7.0,2016.0,55.0,883838.0,259038.0,3.27,53000.0,47.60821,-122.3296,202628.0,2026.280029,1.0,3.0,21367.0,37796.0,,37796.0,46.5,52.29999924,2465983.5,2769792.0,87.69999695,96.0,1379517.75,123.41,1962.0,98104.0
1259,7.0,2016.0,71.0,7108743.0,2083453.375,0.89,256482.0,47.6085,-122.32786999999999,4628580.0,46285.79688,1.0,14.0,21370.0,256482.0,76762.0,333244.0,45.79999924,48.29999924,11737324.0,12385768.0,106.0,113.90000149999999,,295.38,1949.0,98104.0
1260,3.0,2016.0,73.0,1224045.0,358747.0938,0.2,35632.0,47.60895,-122.32749,,,1.0,4.0,21373.0,43606.0,,43606.0,34.40000153,36.70000076,1224045.25,1309170.625,107.90000149999999,115.40000149999999,,8.53,1923.0,98104.0
1261,3.0,2016.0,67.0,624128.0,182921.4063,2.92,58503.0,47.609320000000004,-122.32713000000001,3134603.0,31346.03125,1.0,4.0,21374.0,58503.0,,58503.0,64.19999695,72.09999847,3758731.0,4220067.0,89.80000305,98.0,,170.83,1924.0,98104.0
1262,6.0,2016.0,,5355752.0,1569681.25,1.35,18380.0,47.66256,-122.36483,,,1.0,1.0,21380.0,27744.0,,27744.0,193.0,193.0,5355753.0,5355753.0,606.2000122000001,606.2000122000001,,37.34,1993.0,98107.0
1263,6.0,2016.0,80.0,161311.0,47277.60156,0.03,36444.0,47.66388,-122.36831000000001,,,1.0,1.0,21382.0,36444.0,,36444.0,4.400000095,4.599999905,161311.0938,169464.0938,13.89999962,14.60000038,,1.12,1960.0,98107.0
1264,6.0,2016.0,63.0,427592.0,125320.0,1.15,27553.0,47.65907,-122.36783,539085.0,5390.851074,1.0,1.0,21388.0,27553.0,,27553.0,35.09999847,38.29999924,966677.125,1054377.75,69.30000305,72.59999847,,31.61,1950.0,98107.0
1265,6.0,2016.0,,687408.0,201467.9063,0.61,57310.0,47.6583,-122.36638,566337.0,5663.370117,3.0,1.0,21389.0,57310.0,,57310.0,21.89999962,24.39999962,1253745.5,1395637.75,48.0,51.20000076,,34.87,1951.0,98107.0
